"X","Site","ID",".id","Condition","uniqueID",".id_exclusiondata","Site_exclusiondata","ID_exclusiondata","SuspicionText","Exclusion","Gender","Age","Edu_highest","Edu_current","Edu_subject","Version","Comment","Misc.Notes..when.applicable.",".id_cheatdata","fileID","block1","block2","EssayTime_.sec.","Happiness","Sadness","Euphoria","Disgust","Pleasure","Joy","Anger","Fear","Admiration","Love","Remorse","Guilt","Hope","Shame","Resentment","Tenderness",".id_cheatdata_cheatdata","fileID_cheatdata","block1_cheatdata","block2_cheatdata","CONDuniqueID","Protocol","Cheating","FWD1","FWD2","FWD3","FWD4","FWD5","FWD6","FWD7","FWD8","FWD9","FWD10","FWD11","FWD12","FWD13","FWD14","FWD15","FWD16","FWD17","FWD18","FWD19","FWD20","FWD21","FWD22","FWD23","FWD24","FWD25","FWD26","FWD27","FWD28","FAD1","FAD2","FAD3","FAD4","FAD5","FAD6","FAD7","FAD8","FAD9","FAD10","FAD11","FAD12","FAD13","FAD14","FAD15","FAD16","FAD17","FAD18","FAD19","FAD20","FAD21","FAD22","FAD23","FAD24","FAD25","FAD26","FAD27","FWD","FAD","PosAff","NegAff","FreeWill","Coder.1","Coder.2","Final.Code"
33,"Basel",128,"Basel","Control","Basel_128","Basel","Basel",128,"1. Nein, 2. Wie die Gefühle mit kogn. Anstrengung verbunden sind.",0,"Female",22,"Matura","Yes","Psychology","","","","Basel","1509543739202_VPN128.csv",3,6,NA,2,1,2,1,1,2,1,1,1,3,1,1,2,1,1,3,"Basel","1509543739202_VPN128.csv",3,6,"ML5_Basel_128","ML5",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,2,3,5,2,3,1,2,4,2,3,2,4,4,4,2,4,3,3,4,3,2,4,1,NA,25,16,8,0.357172786777778,0,0,0
34,"Basel",129,"Basel","Control","Basel_129","Basel","Basel",129,"-kein Kommentar-",0,"Female",20,"Matura","Yes","Psychology","","","","","",NA,NA,429,1,1,1,1,2,2,1,1,3,1,1,1,3,1,1,1,"Basel","1509547852391_VPN129.csv",10,10,"df.RPP_Basel_129","RPP",20,3,2,2,4,2,2,2,2,3,4,4,4,3,3,2,2,2,2,2,4,5,4,3,2,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,14,8,1.09808096434908,0,0,0
35,"Basel",13,"Basel","Control","Basel_13","Basel","Basel",13,"- kein Kommentar -",0,"Female",20,"Obligatorische Schulzeit / Abitur","Yes","Psychology","","","","Basel","1489757356066_VPN013.csv",5,8,NA,5,3,4,1,4,5,1,3,3,2,3,1,5,1,1,2,"Basel","1489757356066_VPN013.csv",5,8,"ML5_Basel_13","ML5",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,4,2,4,5,5,5,1,2,3,2,4,1,2,5,4,2,2,1,1,2,4,2,4,5,NA,21,30,14,-0.503575766517079,0,0,0
36,"Basel",130,"Basel","Anti","Basel_130","Basel","Basel",130,"-kein Kommentar-",0,"Female",21,"Matura","Yes","Psychology","","","","Basel","1509551104298_VPN130.csv",10,9,NA,4,4,4,1,3,4,1,1,2,3,2,2,3,1,1,3,"Basel","1509551104298_VPN130.csv",10,9,"ML5_Basel_130","ML5",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,1,3,2,2,2,2,4,4,2,4,1,4,3,4,4,5,2,3,2,5,3,4,2,NA,20,26,13,-0.718762904840793,0,0,0
37,"Basel",131,"Basel","Control","Basel_131","Basel","Basel",131,"-kein Kommentar-",0,"Female",21,"Matura","Yes","Psychology","","","","","",NA,NA,288,4,1,4,1,4,4,1,1,1,5,1,1,4,1,1,3,"Basel","1509611449387_VPN131.csv",9,10,"df.RPP_Basel_131","RPP",19,4,2,2,4,1,1,1,1,1,4,3,1,1,1,3,1,4,3,3,2,4,2,2,1,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,29,8,0.17073819872501,0,0,0
38,"Basel",132,"Basel","Anti","Basel_132","Basel","Basel",132,"Der Text soll Ablehnung (negative Gefühlslage) oder Zustimmung (positive Gefühlslage) hervorrufen. positiv -> pro Freier Wille. negativ -> Schicksal, Seele, usw. Evtl. Hypothese, dass die VPn mit positivem Resultat, besser im Mathe teil abschliessen.",0,"Male",25,"Matura","Yes","Psychology","","","","","",NA,NA,384,2,3,1,2,1,2,2,2,3,2,3,3,3,3,1,2,"Basel","1509615054886_VPN132.csv",3,0,"df.RPP_Basel_132","RPP",3,5,2,1,4,4,2,3,1,5,3,1,5,2,3,3,2,5,1,1,3,4,2,1,5,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,16,19,0.17073819872501,0,0,0
39,"Basel",133,"Basel","Anti","Basel_133","Basel","Basel",133,"Wird man besser im Kopfrechnen wenn man vorher auf """"""""Machine"""""""" geprimed wird? - Kontrollieren sie ihren Bildschirmfehler, Die Daten vom Experiment 2 sind nutzlos!",0,"Male",36,"Dr.","Yes","Psychology","","","","Basel","1509620540225_VPN133.csv",1,6,NA,2,4,2,1,2,2,4,4,1,4,1,1,4,1,4,4,"Basel","1509620540225_VPN133.csv",1,6,"ML5_Basel_133","ML5",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,2,1,1,5,4,1,4,4,3,3,2,2,4,1,2,5,5,2,4,4,4,5,2,5,NA,21,21,20,-0.503575766517079,0,0,0
40,"Basel",134,"Basel","Control","Basel_134","Basel","Basel",134,"Eventuell was für einen Einfluss der gelesene Text und die eigene Lebenseinstellung auf die Fähigkeiten und die Meinung/Emotionen haben.",0,"Female",26,"Matura","Yes","psychology","","","","","",NA,NA,475,3,1,1,1,3,3,1,1,1,3,1,1,2,1,1,1,"Basel","1510129380760_VPN134.csv",3,8,"df.RPP_Basel_134","RPP",11,4,5,4,2,5,2,2,2,3,4,1,4,2,4,1,2,4,2,3,5,5,2,2,4,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,17,8,-0.447490311691039,0,0,0
41,"Basel",135,"Basel","Control","Basel_135","Basel","Basel",135,"Bei dem ersten Teil vielleicht um Wahrnehmun, also was wir für wichtig halten und welche Informationen man für unweichtig haltet. Beim zweiten Teil mit der Einschätzung bezüglich der Willensfreiheit ging es evtl. darum in welchen Vorstellungen wir leben und ob wir uns ähnlich einer Maschine fühlen, bei der alles programmiert ist. Und bei den Rechnungsaufgaben bestimmt einmal um die Dauer (wahrscheinlich im Vergleich mit einem Computer) und vielleicht darum, ob man alles einzeln (also Stück für Stück ausrechnet oder ob man es sich irgendwie einfacher macht",0,"Female",20,"Matura","Yes","Psychology","","","","Basel","1510133971848_VPN135.csv",0,1,NA,3,2,2,1,3,3,1,2,1,1,1,1,2,1,1,1,"Basel","1510133971848_VPN135.csv",0,1,"ML5_Basel_135","ML5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,3,1,5,5,2,3,4,2,4,3,4,1,2,4,4,2,1,4,1,4,4,2,3,NA,13,16,10,-2.22507287310679,0,0,0
42,"Basel",136,"Basel","Anti","Basel_136","Basel","Basel",136,"Ob man Widerstehen konnte, die Lösung nicht anzuschauen",1,"Female",19,"Matura","Yes","Psychology","","","","","",NA,NA,288,2,2,3,1,1,1,1,2,3,2,1,2,2,1,1,1,"Basel","1510136760465_VPN136.csv",1,6,"df.RPP_Basel_136","RPP",7,2,4,2,4,5,2,1,1,3,3,3,2,1,4,1,1,3,1,3,4,2,1,3,5,5,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,15,11,-1.37483307731511,0,0,0
43,"Basel",137,"Basel","Anti","Basel_137","Basel","Basel",137,"-kein Kommentar-",0,"Female",21,"Matura","Yes","Psychology","","","","","",NA,NA,248,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,"Basel","1510144454303_VPN137.csv",4,5,"df.RPP_Basel_137","RPP",9,5,3,5,5,2,1,1,3,1,5,1,3,1,2,5,1,5,4,2,3,5,5,5,2,4,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,8,10,2.02542372997316,1,1,1
44,"Basel",138,"Basel","Control","Basel_138","Basel","Basel",138,"Ich glaube es ging darum zu schauen ob jmd bei den Rechenaufgaben schummelt. Ich nehme nicht an, dass es ein Fehler war, dass die Zahlenlösung angezeigt wurde ;-)",1,"Female",21,"Matura","Yes","Psychology","","","","","",NA,NA,271,4,2,3,1,3,3,2,1,3,5,3,1,5,2,1,4,"Basel","1510147546235_VPN138.csv",2,8,"df.RPP_Basel_138","RPP",10,3,4,2,5,4,1,1,1,1,5,3,1,1,3,1,2,3,1,1,5,5,5,2,5,5,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,30,13,-0.756604566899064,0,0,0
45,"Basel",139,"Basel","Control","Basel_139","Basel","Basel",139,"Ich denke, dass die Studienleitung germerkt hat, ib ich die Leertaste gedrückt habe",1,"Female",22,"Matura","Yes","Psychology","","","","","",NA,NA,240,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,"Basel","1510154883857_VPN139.csv",2,1,"df.RPP_Basel_139","RPP",3,5,4,3,4,4,2,2,1,4,3,4,2,3,3,3,2,5,1,3,4,3,1,4,5,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,12,8,-0.447490311691039,1,1,1
46,"Basel",14,"Basel","Control","Basel_14","Basel","Basel",14,"Um die Reaktionszeit (oder Rechenfähigkeit) nach dem man """"""""ernstere"""""""" Fragen beantwortet hat? sonst ist mir nichts aufgefallen",0,"Female",21,"Matura","Yes","Psychology","","","","","",NA,NA,339,1,5,1,1,1,1,1,2,1,1,4,1,1,1,1,1,"Basel","1489759674367_VPN014.csv",0,1,"df.RPP_Basel_14","RPP",1,2,4,3,2,1,1,1,1,1,3,3,2,4,4,3,1,4,1,3,4,4,2,3,5,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,8,16,-1.68394733252314,0,0,0
47,"Basel",140,"Basel","Control","Basel_140","Basel","Basel",140,"Das Experiment bestand aus ganz verschiedenen Teilen, die gar keine Verbindung aufweisen. Der 1. Teil und letzte Teil weisen vielleicht auf rasches/schnelles Denken/Umdenken/umformulieren. Die zwei mittleren eher um Gefühle und Meinungen. Kann mir nicht wirklich erklären, um was es ging.",0,"Female",22,"Matura","Yes","Psychology","","","","Basel","1510734670231_VPN140.csv",1,10,NA,3,1,2,1,1,3,1,1,4,2,1,2,3,1,1,1,"Basel","1510734670231_VPN140.csv",1,10,"ML5_Basel_140","ML5",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,4,2,4,5,5,2,5,2,4,4,4,4,4,3,2,5,2,4,4,3,2,2,4,NA,22,19,9,-0.288388628193365,1,1,1
48,"Basel",141,"Basel","Anti","Basel_141","Basel","Basel",141,"-kein Kommentar-",0,"Female",20,"Matura","Yes","Psychology","","","","","",NA,NA,491,5,4,3,1,4,4,1,1,5,4,1,1,5,3,1,1,"Basel","1510738835556_VPN141.csv",2,9,"df.RPP_Basel_141","RPP",11,3,4,3,5,1,1,1,2,1,5,2,1,1,4,1,1,3,1,2,1,2,1,1,2,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,31,13,0.479852453933035,0,0,0
49,"Basel",142,"Basel","Control","Basel_142","Basel","Basel",142,"Beim rechnen wurde ich immer besser und schneller. Weil die Zahlen so nah beieinander waren, wurde es mit der Zeit für meine Augen ein bischen anstrengend & ich habe manchmal + mit - verwechselt deswegen. Ich denke man wollte messen wie schnell ein Mensch einen Text lesen & verstehen kann & wie schnell er Opfrechnen kann. Die Resultate vergleicht man dann vielleicht mit einem Computer.",0,"Female",18,"Matura","Yes","Psychology","","","","","",NA,NA,356,3,3,1,1,2,2,3,1,2,3,2,1,2,1,1,1,"Basel","1510749268098_VPN142.csv",0,0,"df.RPP_Basel_142","RPP",0,3,4,3,4,4,2,1,4,3,2,2,4,2,4,2,2,3,2,2,1,4,1,3,4,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,16,13,1.71630947476513,0,0,0
50,"Basel",143,"Basel","Control","Basel_143","Basel","Basel",143,"Vielleicht wir wir Menschen Veränderungen und Strukturen machen in unserem Kopf. Was für Strategien wir nutzen um Probleme zu lösen (mathematik Aufgaben)",0,"Female",22,"Matura","Yes","Psychology","","","","Basel","1510752221986_VPN143.csv",1,2,NA,3,1,1,1,3,3,1,1,1,1,1,1,2,1,1,1,"Basel","1510752221986_VPN143.csv",1,2,"ML5_Basel_143","ML5",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,3,4,2,5,4,5,2,4,5,3,4,3,2,3,1,2,2,2,4,4,4,3,4,4,NA,24,15,8,0.141985648454064,0,0,0
51,"Basel",144,"Basel","Control","Basel_144","Basel","Basel",144,"-kein Kommentar-",0,"Female",23,"Matura","Yes","Psychology","","","","","",NA,NA,301,2,1,1,1,2,2,1,2,1,3,1,1,2,1,1,2,"Basel","1510756122977_VPN144.csv",2,2,"df.RPP_Basel_144","RPP",4,2,4,5,4,5,3,4,1,2,5,5,4,2,4,3,1,1,2,3,5,5,4,5,5,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,15,9,-0.447490311691039,0,0,0
52,"Basel",145,"Basel","Anti","Basel_145","Basel","Basel",145,"Wie einzelne Personen denken, wie man bei der Lösung von Problemen umgeht ->darum die Rechenaufgaben. Wie die von anderen die eigene beeinflusst und mit welcher Perspektive man Dinge betrachtet",0,"Female",20,"Matura","Yes","Psychology","","","","Basel","1510761058878_VPN145.csv",7,8,NA,1,2,1,1,1,2,3,2,3,1,1,1,4,1,2,1,"Basel","1510761058878_VPN145.csv",7,8,"ML5_Basel_145","ML5",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,4,3,5,3,3,2,4,1,2,2,1,3,2,3,3,1,3,1,4,3,4,2,NA,18,14,13,-1.14913718148822,0,0,0
53,"Basel",146,"Basel","Control","Basel_146","Basel","Basel",146,"-kein Kommentar-",0,"Female",23,"Matura","Yes","Psychology","","","","","",NA,NA,374,2,1,1,1,3,2,1,1,1,3,1,2,2,1,1,1,"Basel","1510820718411_VPN146.csv",2,4,"df.RPP_Basel_146","RPP",6,3,4,3,4,5,1,2,1,1,5,3,2,2,4,2,1,3,1,1,3,4,3,4,4,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,15,9,-0.138376056483014,0,0,0
54,"Basel",147,"Basel","Control","Basel_147","Basel","Basel",147,"-kein Kommentar-",0,"Female",21,"Matura","Yes","Psychology","","","","Basel","1510825744056_VPN147.csv",1,0,NA,5,1,4,1,5,4,1,1,1,4,3,1,5,1,1,2,"Basel","1510825744056_VPN147.csv",1,0,"ML5_Basel_147","ML5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,4,1,2,5,2,1,2,5,5,2,4,5,3,3,3,5,5,2,4,3,3,2,5,4,NA,24,30,10,0.141985648454064,0,0,0
55,"Basel",148,"Basel","Control","Basel_148","Basel","Basel",148,"Ob man vorher die Lösung anschaut & bescheisst. Warum ein Essay über Bewusstsein ist nicht so klar; vielleicht um die Konzentration zu steigern",1,"Female",22,"Matura","Yes","Psychology","","","","","",NA,NA,371,3,3,1,1,2,3,1,1,1,4,4,3,4,3,1,4,"Basel","1510827818721_VPN148.csv",0,2,"df.RPP_Basel_148","RPP",2,4,4,3,2,4,1,2,2,1,5,4,1,3,5,4,2,3,1,1,5,4,2,2,4,5,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,22,17,-1.37483307731511,0,0,0
56,"Basel",149,"Basel","Control","Basel_149","Basel","Basel",149,"-> Viele Verschiedene Aufgaben -> möglicherweise um Dinge in unserem Bewusstsein und die Fähigkeit sich anschliessen konzentrieren zu können",0,"Female",20,"Abitur","Yes","Psychology","","","","","",NA,NA,414,3,3,3,1,2,3,1,1,2,1,1,3,2,3,1,1,"Basel","1510836382223_VPN149.csv",4,1,"df.RPP_Basel_149","RPP",5,2,5,2,3,4,1,1,3,1,4,2,1,2,4,3,3,3,2,3,4,4,2,2,3,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,17,14,-0.138376056483014,1,1,1
57,"Basel",15,"Basel","Anti","Basel_15","Basel","Basel",15,"Keine Ahnung",0,"Male",25,"Bachelor","Yes","Psychology","","","","Basel","1490013820137_VPN015.csv",10,10,NA,4,1,3,1,4,4,1,1,3,4,1,1,3,1,1,1,"Basel","1490013820137_VPN015.csv",10,10,"ML5_Basel_15","ML5",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,1,2,4,4,4,1,4,2,1,3,5,2,4,1,5,4,2,1,4,2,4,1,1,4,NA,14,26,8,-2.00988573478308,0,0,0
58,"Basel",16,"Basel","Anti","Basel_16","Basel","Basel",16,"Keine Ahnung",0,"Female",22,"Matura","Yes","Psychology","","","","","",NA,NA,261,3,2,3,1,3,3,1,1,4,4,2,2,4,1,2,4,"Basel","1490099240867_VPN016.csv",1,1,"df.RPP_Basel_16","RPP",2,4,4,3,2,5,2,2,2,4,4,3,2,1,3,1,4,5,2,3,4,4,3,2,4,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,28,12,-0.138376056483014,0,0,0
59,"Basel",17,"Basel","Control","Basel_17","Basel","Basel",17,"Um kognitive Fähigkeiten. Es war etwas ungewöhnlich, dass Studienleiterin war in anderer Raum. Sehr wahrscheinlich war sie nicht zu """"""""stören"""""""".",1,"Female",24,"Matura","Yes","Psychology","","","","Basel","1490176218440_VPN017.csv",1,4,NA,2,1,2,1,2,2,1,1,3,2,1,1,2,1,1,2,"Basel","1490176218440_VPN017.csv",1,4,"ML5_Basel_17","ML5",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,4,4,3,4,3,3,2,3,2,4,3,2,4,3,3,4,3,3,2,3,3,3,3,NA,19,17,8,-0.933950043164507,0,0,0
60,"Basel",18,"Basel","Anti","Basel_18","Basel","Basel",18,"-kein Kommentar-",0,"Female",28,"Bachelor","Yes","Psychology","","","","Basel","1490190504333_VPN018.csv",0,4,NA,3,1,3,1,3,3,2,1,3,3,1,1,4,2,2,3,"Basel","1490190504333_VPN018.csv",0,4,"ML5_Basel_18","ML5",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,1,1,2,5,4,4,2,2,4,4,4,2,5,4,1,4,2,4,4,3,2,1,2,NA,20,25,11,-0.718762904840793,0,0,0
61,"Basel",19,"Basel","Control","Basel_19","Basel","Basel",19,"1. Experiment: evtl um Prioritätensetzung + Geschwindigkeit, 2. Expertiment: evtl. um Rechnungstrategien und vorheriger Analysen der jeweiligen Aufgabe & Gescheindigkeit",0,"Female",22,"Matura","Yes","Psychology","","","","Basel","1490195888672_VPN019.csv",0,2,NA,1,3,1,1,2,2,3,1,1,2,1,1,2,1,3,1,"Basel","1490195888672_VPN019.csv",0,2,"ML5_Basel_19","ML5",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,5,3,1,4,1,3,2,4,2,1,1,4,4,2,1,3,2,4,2,2,4,NA,13,12,14,-2.22507287310679,0,0,0
62,"Basel",2,"Basel","Control","Basel_2","Basel","Basel",2,"Es geht um die Ehrlichkeit beim Rechnen",1,"Female",47,"Matura","Yes","Psychology","","","","","",NA,NA,863,3,2,2,1,3,3,1,2,1,4,1,1,2,2,1,2,"Basel","1488384079786_VPN002.csv",10,10,"df.RPP_Basel_2","RPP",20,5,3,3,5,4,3,2,3,3,3,4,3,4,3,NA,1,5,1,3,3,3,3,4,4,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,20,11,0.78896670914106,1,1,1
63,"Basel",20,"Basel","Control","Basel_20","Basel","Basel",20,"Mir ist aufgefalles, dass der Bildschirm unangenähm hoch stand. Zusammen mit dem schwarzen, wie ich vermute Eye-tracking Gerät zeichnet man meine Augen-bewegungen auf.",0,"Male",22,"Matura","Yes","Psychology","","","","Basel","1490261871883_VPN020.csv",2,2,NA,3,1,3,1,3,3,1,1,3,4,1,1,3,1,2,2,"Basel","1490261871883_VPN020.csv",2,2,"ML5_Basel_20","ML5",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,4,1,2,3,5,1,2,1,5,2,4,4,4,1,3,4,4,4,3,5,4,3,4,5,NA,31,24,9,1.64829561672006,0,0,0
64,"Basel",21,"Basel","Anti","Basel_21","Basel","Basel",21,"Ob die Probanden auf die Lösung (die angeblich ein Programmierfehler ist) schauen.",1,"Male",20,"Matura","Yes","Psychology","","","","Basel","1490276882048_VPN021.csv",0,1,NA,4,1,2,1,3,3,1,1,1,1,1,1,1,1,1,2,"Basel","1490276882048_VPN021.csv",0,1,"ML5_Basel_21","ML5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,4,1,2,4,4,2,3,4,5,4,4,4,3,2,3,4,3,3,4,2,5,4,4,4,NA,25,17,8,0.357172786777778,0,0,0
65,"Basel",22,"Basel","Control","Basel_22","Basel","Basel",22,"Aufmerksamkeitsspanne/Konzentration",0,"Female",20,"Matura","Yes","Psychology","","","","Basel","1490282117316_VPN022.csv",1,3,NA,3,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,"Basel","1490282117316_VPN022.csv",1,3,"ML5_Basel_22","ML5",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,2,2,2,5,3,1,3,3,2,2,3,3,4,3,2,3,2,2,3,3,3,4,4,NA,22,13,8,-0.288388628193365,1,1,1
66,"Basel",23,"Basel","Anti","Basel_23","Basel","Basel",23,"Ich habe keine Ahnung um was es ging und mir ist nichts speziell aufgefallen",0,"Male",23,"Matura","Yes","Psychology","","","","","",NA,NA,271,3,1,3,1,4,4,1,1,3,3,1,1,3,1,1,2,"Basel","1490351060906_VPN023.csv",3,2,"df.RPP_Basel_23","RPP",5,4,2,2,3,5,2,1,1,3,4,3,3,2,2,2,1,4,2,3,3,4,3,4,5,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,25,8,-1.06571882210709,0,0,0
67,"Basel",24,"Basel","Anti","Basel_24","Basel","Basel",24,"Die Sätze die man umformen musste ergaben sich wieder in den Fragen",0,"Female",20,"Matura","Yes","Psychology","","","","Basel","1490358828925_VPN024.csv",5,10,NA,4,1,3,1,3,4,1,1,2,3,1,1,4,1,1,3,"Basel","1490358828925_VPN024.csv",5,10,"ML5_Basel_24","ML5",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,2,2,4,4,4,4,2,2,4,4,3,4,3,3,4,4,3,4,3,4,2,4,3,NA,24,26,8,0.141985648454064,0,0,0
68,"Basel",25,"Basel","Anti","Basel_25","Basel","Basel",25,"- kein Kommentar -",0,"Female",22,"Matura","Yes","Psychology","","","","","",NA,NA,454,4,1,1,1,1,3,1,2,1,4,3,1,3,1,1,2,"Basel","1490364183807_VPN025.csv",10,10,"df.RPP_Basel_25","RPP",20,2,3,2,4,3,2,3,1,1,3,4,3,4,3,2,2,1,1,2,3,4,2,3,4,5,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,19,11,0.78896670914106,0,0,0
