"g","geis.dv_1","geis.dv_2","geis.dv_3","geis.dv_4","geis.dv_5"
"psualtoona",3,5,6,6,6
"psualtoona",5,5,6,5,5
"psualtoona",5,6,3,6,7
"psualtoona",6,4,7,7,7
"psualtoona",4,5,5,5,5
"psualtoona",4,4,4,4,4
"psualtoona",7,4,4,5,7
"kenyon",5,5,5,5,5
"kenyon",5,5,5,5,5
"kenyon",5,4,4,6,5
"kenyon",4,2,2,5,5
"westernkentucky",4,5,4,4,3
"westernkentucky",7,7,7,7,7
"simmons",5,6,6,7,7
"simmons",6,4,4,5,6
"simmons",6,6,6,3,5
"vcu",5,5,6,7,7
"loyola",6,6,6,6,6
"psualtoona",2,2,2,2,4
"psualtoona",4,4,4,3,5
"psualtoona",6,5,6,6,6
"psualtoona",5,4,5,3,4
"psualtoona",4,5,5,5,5
"csunorthonline",4,4,4,5,3
"csunorthonline",3,2,3,3,3
"csunorthonline",5,7,7,6,6
"psualtoona",4,4,4,5,5
"csunorthonline",4,3,3,4,4
"kenyon",4,4,4,5,5
"kenyon",4,5,6,7,7
"kenyon",4,4,6,3,2
"csunorthonline",7,3,4,7,7
"csunorthonline",3,5,6,6,5
"westernkentucky",6,6,6,6,6
"csunorthonline",4,4,6,6,6
"csunorthonline",4,4,4,7,7
"csunorthonline",5,6,7,6,7
"csunorthonline",3,4,5,6,4
"kenyon",5,6,6,5,5
"kenyon",3,5,5,3,6
"psualtoona",7,5,3,7,6
"psualtoona",6,4,6,4,4
"westernkentucky",4,4,4,4,4
"csunorthonline",7,7,7,6,5
"csunorthonline",5,6,6,6,6
"mcdanielonline",6,6,5,6,5
"csunorthonline",7,6,6,7,6
"westernkentucky",5,4,5,6,6
"westernkentucky",4,3,6,5,6
"csunorthonline",5,5,4,6,7
"csunorthonline",5,6,5,6,4
"csunorthonline",6,6,6,4,5
"csunorthonline",4,4,4,5,6
"mcdanielonline",4,5,6,4,4
"mcdanielonline",6,5,4,3,4
"csunorthonline",4,4,5,5,5
"csunorthonline",4,5,5,6,6
"westernkentucky",7,4,4,7,7
"westernkentucky",5,6,5,5,5
"westernkentucky",3,3,4,4,5
"loyola",4,4,4,4,4
"loyola",1,1,1,1,1
"loyola",7,7,5,6,6
"loyola",6,6,6,6,6
"csunorthonline",4,5,6,5,5
"loyola",7,6,7,7,6
"loyola",5,6,6,6,5
"mcdanielonline",4,4,4,4,4
"csunorthonline",4,4,4,4,5
"csunorthonline",4,5,5,4,5
"csunorthonline",4,5,4,6,6
"csunorthonline",4,4,4,4,4
"csunorthonline",3,4,4,3,5
"csunorthonline",7,7,7,7,7
"csunorthonline",1,1,1,4,2
"csunorthonline",7,7,7,7,7
"csunorthonline",3,3,4,3,3
"csunorthonline",2,5,4,6,7
"westernkentucky",4,4,4,4,4
"westernkentucky",5,6,5,6,5
"westernkentucky",6,6,6,6,6
"vcu",6,6,6,6,5
"mcdanielonline",1,1,1,1,1
"csunorthonline",5,5,7,6,6
"loyola",7,6,6,7,7
"loyola",5,5,5,5,5
"loyola",4,4,5,3,4
"csunorthonline",5,5,5,4,5
"loyola",4,4,4,4,4
"loyola",6,6,6,6,7
"loyola",6,5,6,6,6
"loyola",5,5,5,5,5
"loyola",5,6,7,6,6
"loyola",7,6,6,6,6
"loyola",7,4,4,7,7
"loyola",5,5,5,5,6
"csunorthonline",6,7,7,7,7
"csunorthonline",4,4,4,4,4
"csunorthonline",4,4,4,4,4
"csunorthonline",3,3,3,2,3
"umich",1,3,5,2,2
"umich",5,4,4,5,5
"umich",4,4,5,4,5
"csunorthonline",4,5,4,6,3
"csunorthonline",6,5,6,5,6
"loyola",6,5,6,4,5
"umich",2,2,2,1,1
"loyola",5,4,5,6,6
"loyola",6,7,7,6,6
"loyola",7,7,7,7,7
"loyola",3,3,5,5,5
"loyola",6,4,6,5,6
"loyola",6,6,6,6,7
"csunorthonline",7,7,7,7,7
"psualtoona",1,1,1,1,1
"psualtoona",6,7,4,6,6
"psualtoona",5,5,5,4,5
"westernkentucky",3,4,5,6,6
"westernkentucky",4,4,4,7,7
"westernkentucky",6,6,7,7,7
"psualtoona",6,4,5,4,5
"psualtoona",5,4,4,5,5
"westernkentucky",5,5,5,5,5
"westernkentucky",5,4,5,4,5
"westernkentucky",7,5,6,7,7
"westernkentucky",3,3,5,6,5
"psualtoona",4,4,4,4,4
"psualtoona",5,6,7,2,2
"psualtoona",1,2,3,2,1
"psualtoona",4,4,5,5,5
"westernkentucky",4,4,4,4,4
"westernkentucky",7,7,7,7,7
"psualtoona",5,4,4,5,6
"psualtoona",7,5,5,7,7
"mcdanielonline",1,2,1,1,1
"kenyon",4,5,5,6,7
"kenyon",6,4,4,6,7
"westernkentucky",6,5,6,7,7
"westernkentucky",3,4,4,5,4
"westernkentucky",7,7,7,7,6
"westernkentucky",4,5,6,7,7
"westernkentucky",6,5,6,5,4
"vcu",5,5,5,5,5
"westernkentucky",4,4,6,6,7
"loyola",7,5,6,5,6
"loyola",6,6,7,7,7
"loyola",5,6,5,4,6
"loyola",5,7,7,7,7
"loyola",7,7,7,7,5
"loyola",6,6,6,6,6
"loyola",7,4,4,4,5
"loyola",5,5,5,5,5
"mcdanielonline",3,4,5,6,5
"mcdanielonline",5,3,3,6,6
"mcdanielonline",5,4,4,4,4
"loyola",4,5,4,5,6
"loyola",4,3,6,6,5
"vcu",4,4,4,4,4
"vcu",4,4,5,5,5
"mcdanielonline",7,6,6,7,7
"mcdanielonline",6,5,5,4,4
"mcdanielonline",2,2,2,2,2
"mcdanielonline",4,4,4,4,4
"psualtoona",4,4,5,4,5
"psualtoona",3,2,2,2,2
"psualtoona",7,6,7,7,7
"psualtoona",3,4,5,3,6
"kenyon",5,5,4,6,6
"westernkentucky",4,3,3,4,5
"westernkentucky",5,7,7,7,7
"psualtoona",4,4,4,4,4
"psualtoona",6,6,7,7,7
"psualtoona",7,7,6,7,6
"westernkentucky",4,4,4,4,4
"westernkentucky",5,6,4,6,5
"westernkentucky",6,5,7,7,7
"westernkentucky",4,5,5,6,6
"loyola",4,4,6,4,5
"westernkentucky",2,6,6,6,7
"westernkentucky",4,4,4,4,4
"westernkentucky",4,4,4,4,4
"westernkentucky",4,4,4,5,5
"loyola",4,3,5,4,4
"loyola",4,5,5,5,3
"loyola",4,5,5,4,5
"loyola",6,6,6,4,4
"loyola",6,7,7,6,7
"loyola",5,4,4,6,3
"loyola",3,4,5,3,2
"kenyon",4,4,4,3,3
"kenyon",4,3,5,4,6
"westernkentucky",6,6,6,7,7
"westernkentucky",4,4,4,6,7
"loyola",4,6,5,4,6
"mcdanielonline",6,6,6,7,7
"kenyon",7,7,7,5,5
"kenyon",4,4,4,6,6
"kenyon",6,6,6,5,6
"loyola",5,6,6,5,5
"loyola",4,4,5,5,4
"mcdanielonline",4,4,4,4,4
"mcdanielonline",6,5,5,5,4
"mcdanielonline",5,3,5,4,6
"loyola",4,4,4,4,4
"mcdanielonline",5,5,6,6,6
"mcdanielonline",4,5,6,4,5
"loyola",6,5,4,6,7
"loyola",6,6,6,6,3
"umich",6,6,6,6,6
"umich",5,5,5,5,6
"umich",2,2,2,2,6
"umich",4,5,7,5,7
"umich",7,4,5,5,4
"umich",6,4,4,5,5
"umich",4,4,4,4,4
"umich",5,5,5,5,5
"umich",6,3,4,3,5
"loyola",5,6,5,7,7
"mcdanielonline",5,5,7,7,7
"psualtoona",4,5,5,6,6
"psualtoona",4,4,4,4,5
"loyola",6,6,5,5,6
"psualtoona",3,4,5,3,4
"loyola",5,5,5,5,5
"psualtoona",2,2,2,2,2
"psualtoona",5,5,4,4,5
"psualtoona",3,5,5,5,6
"psualtoona",5,5,4,4,5
"westernkentucky",5,6,6,6,6
"westernkentucky",5,5,5,5,5
"westernkentucky",3,4,4,4,4
"psualtoona",6,4,5,6,6
"psualtoona",4,6,6,7,6
"psualtoona",6,6,6,7,7
"psualtoona",5,4,4,6,7
"psualtoona",6,4,4,6,6
"psualtoona",5,4,6,4,7
"psualtoona",5,6,6,7,7
"mcdanielonline",6,6,6,6,7
"mcdanielonline",5,5,5,5,5
"kenyon",4,5,5,4,5
"vcu",4,5,5,4,4
"vcu",6,6,6,6,6
"simmons",4,4,6,6,6
"loyola",6,6,5,7,4
"loyola",3,4,3,4,4
"loyola",7,7,7,7,7
"loyola",2,1,1,2,2
"loyola",7,7,7,7,7
"loyola",6,6,6,5,5
"loyola",4,4,7,7,7
"loyola",5,5,6,6,6
"vcu",3,3,3,4,3
"vcu",2,3,5,5,4
"vcu",5,5,3,3,3
"vcu",6,3,4,5,4
"vcu",4,4,4,3,4
"kenyon",5,3,3,4,5
"westernkentucky",6,6,6,6,7
"westernkentucky",5,4,5,5,5
"westernkentucky",5,4,4,5,5
"westernkentucky",6,5,6,6,6
"westernkentucky",7,7,7,7,7
"loyola",2,6,5,6,6
"mcdanielonline",4,4,4,4,4
"loyola",7,7,7,6,7
"mcdanielonline",3,4,6,6,5
"tamu",2,4,5,6,6
"loyola",6,5,5,4,5
"tamu",6,5,6,5,5
"loyola",7,5,6,7,7
"loyola",4,4,4,4,5
"vcu",4,6,5,5,5
"vcu",6,6,7,6,7
"vcu",5,6,6,5,7
"mcdanielonline",3,4,4,3,3
"kenyon",5,4,6,6,6
"kenyon",4,4,4,7,7
"kenyon",5,7,7,7,7
"tamu",5,6,6,6,6
"tamu",7,5,7,7,7
"kenyon",5,4,4,4,4
"loyola",5,5,5,5,3
"kenyon",6,6,5,6,7
"kenyon",7,5,5,7,7
"kenyon",7,5,6,6,7
"tamu",5,6,4,5,5
"tamu",5,6,6,6,7
"tamu",6,5,5,5,5
"tamu",6,4,5,5,5
"tamu",5,4,4,5,6
"kenyon",2,3,2,3,3
"loyola",6,6,6,7,7
"kenyon",3,3,5,4,5
"kenyon",5,4,5,4,4
"kenyon",4,4,4,5,5
"tamu",4,4,4,5,4
"loyola",5,5,3,5,6
"tamu",3,5,4,6,6
"tamu",2,3,2,2,4
"tamu",2,6,7,3,6
"tamu",4,5,5,4,5
"tamu",6,7,6,6,6
"tamu",5,5,5,5,5
"tamu",4,5,5,4,5
"tamu",6,4,4,5,5
"tamu",6,6,6,6,6
"tamu",6,6,7,6,7
"tamu",5,5,4,5,5
"loyola",4,4,4,4,3
"loyola",3,5,6,3,6
"vcu",6,5,5,6,7
"vcu",4,4,4,4,5
"vcu",4,4,4,5,5
"vcu",4,4,4,6,4
"mcdanielonline",6,4,4,6,6
"tamu",4,4,4,4,4
"tamu",7,2,4,3,1
"psualtoona",4,4,4,4,4
"psualtoona",2,3,3,3,3
"armstrong",6,3,4,5,5
"psualtoona",1,3,3,6,6
"armstrong",5,6,5,5,7
"tamu",4,4,5,5,5
"psualtoona",7,4,4,6,6
"armstrong",4,6,4,5,6
"armstrong",4,6,6,6,6
"psualtoona",5,4,5,5,5
"tamu",4,4,4,4,5
"tamu",5,4,5,5,6
"tamu",7,4,4,6,6
"tamu",3,4,4,3,4
"tamu",7,7,4,7,7
"psualtoona",6,5,5,4,6
"armstrong",4,3,4,5,4
"psualtoona",5,5,6,5,6
"psualtoona",5,5,6,5,6
"armstrong",6,5,5,6,7
"tamu",4,4,4,4,4
"armstrong",5,6,5,4,5
"armstrong",7,7,7,6,6
"tamu",4,4,4,4,4
"armstrong",6,6,6,7,7
"tamu",4,4,5,6,6
"tamu",6,6,5,7,7
"tamu",6,6,7,4,6
"loyola",5,5,5,5,5
"tamu",5,4,6,6,6
"tamu",5,5,5,5,5
"tamu",7,6,7,7,7
"tamu",5,2,5,3,2
"tamu",5,5,6,6,6
"loyola",6,5,7,6,6
"tamu",3,5,5,5,6
"loyola",4,4,4,4,4
"westernkentucky",4,5,6,4,4
"westernkentucky",4,6,6,6,6
"psualtoona",6,5,4,5,6
"psualtoona",7,7,7,7,7
"westernkentucky",4,4,4,4,4
"psualtoona",5,4,6,3,4
"psualtoona",3,4,4,4,4
"westernkentucky",5,5,5,3,4
"psualtoona",6,6,6,6,6
"psualtoona",6,6,6,5,5
"psualtoona",6,6,6,6,6
"psualtoona",6,5,7,5,7
"simmons",6,6,7,7,7
"psualtoona",3,3,4,3,3
"psualtoona",3,4,4,1,1
"psualtoona",4,4,4,5,5
"psualtoona",4,4,4,4,4
"psualtoona",7,6,6,6,7
"psualtoona",7,6,6,6,7
"simmons",7,4,4,7,7
"armstrong",4,4,4,4,4
"armstrong",5,6,6,7,5
"kenyon",5,5,5,5,5
"kenyon",3,3,3,3,3
"westernkentucky",5,5,5,5,4
"loyola",6,5,5,5,5
"loyola",5,4,5,4,5
"loyola",5,4,4,6,6
"loyola",4,4,4,4,4
"loyola",4,4,6,6,5
"loyola",3,4,3,5,5
"loyola",2,2,2,5,5
"armstrong",4,4,5,5,5
"mcdanielonline",4,4,6,4,7
"armstrong",3,5,5,5,5
"mcdanielonline",6,6,6,6,6
"armstrong",7,7,7,6,7
"armstrong",4,6,6,6,6
"loyola",7,7,5,4,5
"armstrong",4,4,5,4,3
"loyola",1,6,7,7,7
"simmons",5,5,4,3,7
"mcdanielonline",4,5,5,5,6
"mcdanielonline",5,5,5,4,5
"vcu",4,4,5,4,4
"mcdanielonline",4,4,4,4,4
"mcdanielonline",4,4,4,6,6
"mcdanielonline",4,4,4,5,5
"mcdanielonline",4,4,4,5,6
"kenyon",5,6,4,5,6
"kenyon",4,4,4,4,4
"kenyon",4,4,4,5,5
"simmons",4,4,5,5,7
"westernkentucky",4,4,5,5,5
"westernkentucky",5,5,4,6,6
"westernkentucky",5,4,4,6,3
"westernkentucky",5,5,6,6,6
"westernkentucky",5,6,2,4,6
"westernkentucky",4,1,1,1,7
"westernkentucky",5,5,5,6,6
"loyola",6,6,6,6,6
"westernkentucky",1,5,7,7,4
"loyola",5,5,5,4,4
"loyola",4,4,4,6,6
"loyola",6,5,7,7,4
"loyola",4,5,5,5,4
"loyola",6,6,6,6,6
"loyola",7,7,7,7,7
"loyola",6,6,4,6,6
"vcu",4,5,5,4,4
"loyola",5,6,6,6,7
"kenyon",4,4,5,5,7
"vcu",6,6,6,6,7
"armstrong",3,3,5,2,4
"loyola",5,6,5,6,6
"loyola",6,6,6,6,7
"kenyon",3,6,6,4,4
"kenyon",4,4,4,3,4
"simmons",7,7,7,7,7
"kenyon",5,4,4,5,5
"loyola",4,4,5,5,5
"loyola",7,6,6,6,6
"loyola",5,5,6,6,6
"loyola",4,2,2,3,2
"loyola",4,3,2,4,5
"kenyon",5,5,4,3,4
"loyola",5,5,6,6,6
"loyola",6,6,6,6,6
"simmons",4,6,6,3,6
"tamucc",3,3,6,4,3
"simmons",5,5,6,6,5
"tamucc",2,2,3,3,4
"mcdanielonline",5,5,6,6,4
"vcu",4,4,4,4,4
"psualtoona",5,4,5,5,5
"psualtoona",5,6,6,4,5
"psualtoona",6,5,5,6,6
"psualtoona",4,6,6,6,6
"psualtoona",4,4,4,4,7
"armstrong",5,4,4,5,5
"armstrong",5,6,6,6,6
"umich",3,3,5,4,3
"umich",3,4,4,5,6
"umich",7,5,5,6,7
"umich",3,3,3,4,3
"armstrong",5,5,4,6,6
"umich",6,4,5,7,7
"armstrong",5,5,5,6,6
"umich",3,4,3,2,2
"loyola",5,4,5,6,6
"tamucc",5,6,7,5,5
"loyola",5,4,4,6,5
"westernkentucky",7,4,4,7,7
"westernkentucky",5,5,4,4,5
"westernkentucky",5,6,4,6,5
"mcdanielonline",3,4,5,2,2
"simmons",7,4,4,7,7
"armstrong",4,4,4,4,4
"armstrong",7,4,7,7,7
"mcdanielonline",7,7,7,7,7
"loyola",6,6,6,6,6
"loyola",6,6,6,7,5
"loyola",7,7,7,7,7
"simmons",6,6,6,6,6
"mcdanielonline",6,5,7,6,5
"simmons",4,5,4,6,7
"tamucc",4,6,6,6,6
"loyola",5,5,5,6,5
"loyola",4,3,4,5,6
"vcu",5,6,6,7,7
"armstrong",6,6,6,6,7
"armstrong",4,4,7,5,6
"armstrong",6,6,3,4,4
"tamucc",5,6,6,5,6
"loyola",4,5,6,5,5
"tamucc",4,6,6,4,4
"tamucc",5,2,5,5,6
"tamucc",5,4,4,5,6
"tamucc",5,5,6,6,7
"westernkentucky",7,6,6,6,7
"westernkentucky",4,4,4,5,5
"westernkentucky",6,6,7,6,7
"westernkentucky",6,6,6,6,6
"westernkentucky",5,4,5,4,5
"westernkentucky",4,5,5,5,4
"westernkentucky",4,4,4,4,4
"westernkentucky",5,4,5,7,7
"loyola",4,4,4,4,4
"loyola",4,6,5,6,6
"loyola",6,4,6,6,5
"loyola",6,5,6,6,7
"loyola",6,6,7,2,2
"loyola",6,6,7,7,7
"loyola",6,6,6,5,5
"westernkentucky",6,6,6,6,2
"westernkentucky",6,7,6,6,4
"yale",5,5,5,6,6
"yale",6,6,7,6,6
"armstrong",7,6,6,6,6
"yale",5,4,4,5,5
"loyola",4,6,7,6,3
"loyola",6,6,6,6,7
"yale",5,5,6,5,6
"simmons",4,6,6,5,5
"simmons",6,5,5,6,6
"simmons",6,6,6,6,6
"armstrong",1,2,4,3,7
"yale",3,6,6,6,4
"yale",3,4,4,5,6
"yale",5,6,6,5,6
"kenyon",4,4,6,4,2
"loyola",6,7,6,6,7
"simmons",5,6,5,6,6
"yale",4,4,4,4,5
"yale",7,7,7,7,7
"yale",4,4,4,4,4
"yale",5,6,6,4,7
"loyola",5,4,4,5,5
"yale",5,5,5,5,5
"yale",5,6,6,6,7
"yale",6,6,7,6,7
"yale",3,5,5,4,4
"yale",6,4,5,5,5
"yale",7,6,6,6,6
"yale",7,6,6,7,7
"yale",5,5,6,7,7
"yale",4,4,4,4,5
"yale",5,3,5,5,4
"yale",5,5,5,5,5
"tamucc",4,4,4,4,4
"armstrong",6,7,7,6,5
"armstrong",6,6,6,6,6
"yale",4,4,4,6,5
"yale",5,5,5,5,5
"armstrong",3,4,7,7,6
"armstrong",6,4,4,6,7
"loyola",5,3,2,5,6
"loyola",7,7,7,6,6
"armstrong",4,4,4,5,5
"armstrong",5,7,6,7,7
"yale",6,6,6,6,6
"loyola",4,5,5,4,4
"loyola",3,5,4,4,4
"loyola",5,6,5,5,5
"vcu",7,7,7,7,7
"vcu",5,5,4,6,7
"vcu",6,6,6,3,3
"loyola",4,4,4,4,5
"yale",5,5,5,5,5
"yale",6,6,7,6,7
"yale",4,4,4,4,4
"yale",6,4,6,5,5
"yale",6,6,6,6,6
"yale",3,3,4,4,5
"yale",4,4,4,4,5
"yale",4,4,4,3,4
"yale",5,6,7,5,6
"yale",4,5,7,4,7
"mcdanielonline",4,6,5,6,4
"yale",5,4,5,6,7
"yale",5,5,5,5,6
"yale",6,4,4,6,6
"yale",3,5,5,4,4
"mcdanielonline",2,3,1,4,3
"mcdanielonline",4,4,4,4,4
"yale",6,6,5,6,6
"yale",5,5,6,6,5
"yale",4,4,4,6,6
"yale",4,4,6,5,4
"mcdanielonline",5,4,4,4,4
"yale",5,5,5,5,5
"yale",4,4,6,5,5
"yale",6,4,4,5,7
"yale",5,5,5,5,5
"yale",4,4,4,4,4
"yale",5,5,6,6,6
"tamucc",6,4,4,6,6
"simmons",5,5,6,6,5
"yale",5,5,5,4,4
"tamucc",4,4,4,4,4
"tamucc",4,3,4,5,3
"tamucc",3,6,6,6,6
"yale",6,6,6,6,6
"yale",4,6,5,6,6
"yale",2,5,5,6,6
"tamucc",5,4,5,3,4
"simmons",4,3,5,7,6
"simmons",2,4,3,5,3
"vcu",6,6,6,6,6
"vcu",5,4,5,6,5
"loyola",4,4,5,6,6
"simmons",4,5,5,3,4
"yale",6,5,6,4,5
"yale",4,4,4,5,5
"yale",5,5,5,5,5
"armstrong",6,6,6,5,6
"yale",6,7,7,7,5
"yale",5,3,6,5,6
"mcdanielonline",4,4,5,4,6
"yale",2,2,2,2,2
"tamucc",6,6,6,5,6
"tamucc",4,6,5,4,5
"tamucc",4,4,4,4,4
"tamucc",6,6,5,6,6
"tamucc",6,5,6,5,5
"tamucc",5,5,3,6,4
"tamucc",5,5,5,1,5
"tamucc",4,4,4,4,4
"tamucc",7,7,6,5,6
"yale",5,6,6,6,6
"loyola",6,6,6,6,6
"loyola",6,6,6,5,6
"loyola",5,6,5,6,6
"loyola",7,6,5,6,7
"loyola",4,3,4,3,5
"loyola",7,6,6,7,7
"vcu",2,5,5,3,4
"tamucc",4,5,3,5,6
"tamucc",4,4,5,6,6
"armstrong",7,7,7,7,7
"simmons",5,5,5,5,3
"armstrong",7,7,7,5,5
"loyola",6,5,6,7,7
"loyola",5,5,5,2,2
"vcu",3,5,5,4,4
"vcu",6,6,6,7,7
"vcu",7,6,5,6,6
"loyola",7,7,7,7,7
"loyola",5,5,5,4,5
"loyola",6,4,5,4,4
"mcdanielonline",5,5,4,5,4
"loyola",4,4,4,5,6
"vcu",4,4,4,3,4
"mcdanielonline",4,4,4,4,4
"mcdanielonline",5,4,5,5,5
"simmons",6,4,5,3,4
"loyola",6,2,2,6,6
"vcu",6,4,4,5,5
"vcu",2,2,2,2,2
"vcu",2,6,7,5,6
"yale",4,5,6,3,3
"vcu",3,3,3,5,5
"vcu",5,6,5,7,6
"vcu",5,5,4,5,6
"mcdanielonline",5,4,4,5,5
"tamucc",6,6,6,5,5
"armstrong",2,5,4,4,5
"tamucc",3,4,5,5,5
"tamucc",3,3,5,4,5
"armstrong",6,6,6,6,6
"armstrong",6,6,6,7,7
"yale",4,4,3,5,7
"loyola",7,5,5,7,7
"umich",6,5,4,4,4
"umich",6,6,4,6,6
"umich",4,5,4,4,4
"umich",6,6,6,6,6
"umich",5,6,6,6,6
"umich",6,4,6,6,7
"umich",4,4,4,4,4
"umich",6,6,6,6,6
"umich",7,6,6,7,7
"umich",5,6,4,6,6
"umich",5,5,5,5,5
"umich",7,7,7,7,7
"umich",4,3,4,4,3
"umich",3,4,4,3,4
"vcu",4,6,6,6,6
"vcu",4,5,5,4,4
"vcu",5,4,3,4,5
"vcu",4,6,6,5,6
"vcu",5,5,4,5,4
"yale",5,6,6,3,4
"mcdanielonline",4,3,4,4,5
"yale",4,4,4,4,4
"yale",4,4,4,4,4
"yale",4,4,4,4,4
"yale",4,3,3,2,2
"yale",5,5,6,7,7
"yale",4,4,4,4,4
"yale",4,5,4,5,7
"yale",5,4,6,5,5
"yale",5,5,5,4,5
"yale",4,5,5,5,6
"tamucc",3,5,5,5,6
"loyola",7,4,5,6,6
"yale",4,4,4,6,6
"yale",6,4,4,6,6
"mcdanielonline",6,4,5,6,6
"mcdanielonline",3,4,6,3,6
"mcdanielonline",4,4,5,4,6
"simmons",6,5,5,5,5
"simmons",4,4,4,6,6
"yale",4,3,5,4,3
"yale",4,4,4,5,3
"yale",5,6,5,7,7
"yale",4,4,4,4,4
"vcu",2,3,4,5,6
"vcu",5,5,5,5,5
"simmons",5,5,5,4,4
"vcu",5,4,4,4,4
"vcu",5,5,5,5,5
"tamucc",5,3,5,5,2
"vcu",6,7,6,5,7
"vcu",1,4,4,4,1
"loyola",7,7,7,7,7
"tamucc",6,4,4,5,5
"yale",2,6,6,6,6
"simmons",3,3,2,3,3
"yale",2,4,5,3,3
"simmons",5,3,3,4,5
"simmons",5,5,6,6,6
"yale",5,6,6,4,6
"armstrong",5,4,4,5,5
"simmons",7,4,6,4,4
"simmons",4,5,5,5,6
"yale",5,6,6,6,6
"yale",5,5,5,5,5
"yale",3,4,4,5,6
"tamucc",6,6,6,6,6
"yale",5,6,5,6,4
"tamucc",6,5,6,5,4
"yale",5,5,5,5,5
"yale",5,3,5,4,4
"yale",5,5,6,7,7
"tamucc",4,4,4,6,6
"yale",4,4,5,6,5
"tamucc",6,4,4,7,6
"yale",5,5,5,5,5
"mcdanielonline",5,4,5,5,5
"mcdanielonline",4,5,5,3,3
"yale",5,5,5,5,5
"yale",4,5,4,6,5
"yale",5,5,6,6,6
"yale",5,4,4,5,5
"loyola",5,5,5,5,5
"simmons",4,6,5,5,6
"armstrong",2,3,2,1,2
"loyola",4,3,5,2,2
"loyola",6,6,6,6,6
"simmons",5,5,5,4,6
"simmons",1,1,1,1,1
"yale",6,5,6,6,4
"simmons",4,4,4,3,4
"simmons",5,6,5,6,7
"tamucc",5,4,4,5,5
"tamucc",7,7,7,7,7
"tamucc",4,4,4,4,4
"tamucc",5,5,5,5,5
"simmons",5,4,4,3,3
"yale",3,4,5,6,5
"loyola",6,6,6,6,6
"loyola",5,6,5,5,7
"loyola",5,6,6,6,6
"yale",7,7,7,7,7
"simmons",6,6,6,5,5
"simmons",5,6,6,7,6
"yale",5,5,5,5,5
"yale",5,4,5,5,6
"mcdanielonline",2,2,3,3,6
"yale",4,4,4,4,4
"yale",6,6,6,7,7
"loyola",5,5,5,6,6
"simmons",5,6,6,6,6
"loyola",4,5,6,5,5
"loyola",7,7,7,7,7
"yale",5,4,4,5,4
"mcdanielonline",5,4,5,6,6
"yale",4,4,5,5,5
"yale",6,5,5,6,7
"yale",5,4,4,5,5
"yale",5,5,5,5,5
"yale",4,4,4,4,4
"yale",4,4,4,4,4
"yale",4,4,4,4,5
"yale",5,4,6,6,6
"yale",3,3,4,4,4
"yale",2,5,6,3,4
"loyola",3,4,6,2,3
"yale",5,4,5,3,4
"yale",5,5,5,5,5
"mcdanielonline",4,5,4,5,5
"yale",4,4,4,4,4
"yale",6,4,4,4,7
"loyola",5,5,4,3,3
"loyola",7,7,7,7,7
"loyola",4,4,4,4,3
"loyola",7,7,7,7,7
"loyola",4,4,4,4,4
"mcdanielonline",5,2,2,4,5
"yale",5,5,5,5,6
"loyola",2,4,4,3,2
"mcdanielonline",4,4,5,4,5
"yale",5,4,5,6,6
"yale",5,6,6,5,7
"loyola",6,5,6,6,6
"yale",5,5,5,5,5
"yale",5,4,4,5,5
"yale",4,4,4,4,4
"yale",1,5,5,5,5
"yale",5,5,5,5,6
"loyola",5,5,5,4,2
"loyola",3,2,2,2,2
"yale",4,5,6,6,5
"loyola",7,4,6,6,6
"yale",3,5,5,5,5
"yale",5,3,3,7,7
"yale",5,5,5,5,6
"yale",2,2,5,4,4
"yale",4,4,4,4,5
"yale",5,5,5,5,4
"yale",6,6,6,6,6
"yale",4,4,5,3,3
"yale",4,6,4,5,6
"yale",4,4,4,4,4
"yale",4,4,4,4,4
"yale",3,4,4,3,3
"yale",4,4,4,4,6
"yale",5,6,6,6,6
"yale",5,5,5,5,6
"yale",5,5,5,5,5
"yale",5,5,6,5,5
"yale",4,4,5,5,5
"mturk",5,4,4,5,6
"mturk",3,5,5,4,5
"mturk",7,7,7,7,6
"mturk",6,6,6,6,6
"mturk",5,6,7,5,5
"mturk",5,4,5,4,4
"mturk",6,6,6,6,6
"mturk",4,5,5,5,5
"mturk",3,4,5,5,5
"mturk",6,7,7,7,7
"mturk",7,5,6,6,5
"mturk",7,7,7,7,7
"mturk",4,5,6,6,7
"mturk",5,5,5,5,6
"mturk",6,6,6,6,6
"mturk",6,5,4,4,5
"mturk",4,5,6,5,5
"mturk",4,6,6,6,6
"mturk",7,7,7,7,7
"mturk",4,4,5,4,4
"mturk",5,4,4,5,5
"mturk",4,6,5,7,6
"mturk",5,5,6,6,6
"mturk",4,5,5,5,5
"mturk",5,6,6,6,6
"mturk",5,5,6,5,5
"mturk",4,4,4,6,6
"mturk",6,7,7,6,6
"mturk",4,5,6,4,4
"mturk",4,4,5,4,4
"mturk",5,5,6,5,5
"mturk",6,6,6,6,6
"mturk",6,5,6,7,7
"mturk",5,5,5,5,5
"mturk",6,6,6,6,5
"mturk",6,4,5,2,3
"mturk",5,5,6,6,5
"mturk",5,6,6,5,7
"mturk",5,6,6,5,5
"mturk",5,6,6,7,6
"mturk",3,5,6,5,5
"mturk",4,4,4,4,4
"mturk",6,7,7,7,6
"mturk",4,4,4,4,4
"mturk",6,5,6,6,5
"mturk",5,6,6,6,6
"mturk",3,7,6,6,7
"mturk",5,6,6,7,6
